66F0  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26458
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26465
66F2  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26471
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26478
66F4  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26484
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26491
66F6  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26497
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26504
66F8  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26510
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26517
66FA  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26523
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26530
66FC  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26536
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26543
66FE  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26549
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26556
6700  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26562
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26569
6702  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26575
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26582
6704  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26588
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26595
6706  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26601
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26608
6708  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26614
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26621
670A  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26627
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26634
670C  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26640
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26647
670E  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26653
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26660
6710  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26666
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26673
6712  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26679
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26686
6714  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26692
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26699
6716  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26705
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26712
6718  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26718
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26725
671A  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26731
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26738
671C  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26744
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26751
671E  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26757
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26764
6720  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26770
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26777
6722  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26783
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26790
6724  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26796
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26803
6726  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26809
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26816
6728  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26822
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26829
672A  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26835
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26842
672C  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26848
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26855
672E  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26861
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26868
6730  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26874
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26881
6732  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26887
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26894
6734  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26900
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26907
6736  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26913
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26920
6738  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26926
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26933
673A  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26939
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26946
673C  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26952
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26959
673E  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26965
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26972
6740  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26978
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26985
6742  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:26991
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:26998
6744  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27004
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27011
6746  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27017
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27024
6748  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27030
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27037
674A  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27043
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27050
674C  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27056
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27063
674E  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27069
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27076
6750  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27082
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27089
6752  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27095
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27102
6754  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27108
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27115
6756  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27121
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27128
6758  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27134
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27141
675A  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27147
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27154
675C  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27160
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27167
675E  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27173
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27180
6760  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27186
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27193
6762  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27199
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27206
6764  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27212
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27219
6766  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27225
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27232
6768  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27238
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27245
676A  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27251
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27258
676C  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27264
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27271
676E  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27277
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27284
6770  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27290
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27297
6772  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27303
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27310
6774  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27316
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27323
6776  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27329
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27336
6778  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27342
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27349
677A  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27355
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27362
677C  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27368
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27375
677E  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27381
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27388
6780  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27394
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27401
6782  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27407
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27414
6784  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27420
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27427
6786  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27433
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27440
6788  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27446
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27453
678A  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27459
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27466
678C  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27472
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27479
678E  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27485
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27492
6790  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27498
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27505
6792  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27511
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27518
6794  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27524
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27531
6796  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27537
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27544
6798  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27550
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27557
679A  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27563
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27570
679C  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27576
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27583
679E  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27589
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27596
67A0  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27602
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27609
67A2  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27615
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27622
67A4  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27628
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27635
67A6  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27641
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27648
67A8  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27654
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27661
67AA  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27667
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27674
67AC  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27680
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27687
67AE  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27693
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27700
67B0  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27706
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27713
67B2  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27719
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27726
67B4  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27732
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27739
67B6  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27745
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27752
67B8  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27758
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27765
67BA  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27771
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27778
67BC  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27784
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27791
67BE  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27797
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27804
67C0  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27810
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27817
67C2  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27823
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27830
67C4  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27836
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27843
67C6  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27849
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27856
67C8  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27862
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27869
67CA  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27875
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27882
67CC  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27888
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27895
67CE  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27901
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27908
67D0  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27914
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27921
67D2  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27927
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27934
67D4  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27940
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27947
67D6  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27953
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27960
67D8  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27966
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27973
67DA  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27979
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27986
67DC  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:27992
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:27999
67DE  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28005
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28012
67E0  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28018
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28025
67E2  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28031
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28038
67E4  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28044
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28051
67E6  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28057
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28064
67E8  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28070
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28077
67EA  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28083
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28090
67EC  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28096
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28103
67EE  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28109
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28116
67F0  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28122
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28129
67F2  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28135
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28142
67F4  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28148
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28155
67F6  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28161
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28168
67F8  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28174
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28181
67FA  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28187
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28194
67FC  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28200
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28207
67FE  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28213
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28220
6800  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28226
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28233
6802  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28239
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28246
6804  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28252
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28259
6806  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28265
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28272
6808  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28278
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28285
680A  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28291
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28298
680C  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28304
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28311
680E  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28317
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28324
6810  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28330
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28337
6812  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28343
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28350
6814  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28356
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28363
6816  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28369
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28376
6818  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28382
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28389
681A  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28395
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28402
681C  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28408
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28415
681E  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28421
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28428
6820  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28434
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28441
6822  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28447
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28454
6824  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28460
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28467
6826  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28473
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28480
6828  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28486
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28493
682A  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28499
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28506
682C  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28512
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28519
682E  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28525
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28532
6830  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28538
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28545
6832  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28551
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28558
6834  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28564
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28571
6836  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28577
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28584
6838  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28590
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28597
683A  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28603
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28610
683C  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28616
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28623
683E  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28629
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28636
6840  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28642
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28649
6842  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:28655
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:28662
